Burgundy Hospitality pvt ltd,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149
1395,LOVE COCOA PERUVIAN 70% DARK CHOCOLATE,LOV COC PER 70% DAR CHO,LCOCPER,Retail - Chocolate,Chocolate Bar,,,,Outright,ITEM,,,HO,MFR,,,0,0,0,0,0,3,0,,YES,0,Love Cocoa,INACTIVE,0,NO,5005,GST 18%,18069010,PURCHASE RATE,0,SELLING RATE,0,,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,0,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,0,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
1396,LOVE COCOA PROSECCO 41% MILK CHOCOLATE,LOV COC PRO 41% MIL CHO,LCOCPRO,Retail - Chocolate,Chocolate Bar,,,365,Outright,ITEM,,,HO,MFR,,,0,0,0,0,0,3,0,,YES,0,Love Cocoa,INACTIVE,0,NO,5005,GST 18%,18069010,PURCHASE RATE,0,SELLING RATE,0,,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,0,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,0,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
1397,LOVE COCOA SALTED ALMOND 70% DARK CHOCOLATE,LOV COC SAL ALM 70% DAR CHO,LALM,Retail - Chocolate,Chocolate Bar,,,,Outright,ITEM,,,HO,MFR,,,0,0,0,0,0,3,0,,YES,0,Love Cocoa,INACTIVE,0,NO,5005,GST 18%,18069010,PURCHASE RATE,0,SELLING RATE,0,,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,0,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,0,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
1398,LOVE COCOA SALTED CARAMEL 41% MILK CHOCOLATE,LOV COC SAL CAR 41% MIL CHO,LCARAM,Retail - Chocolate,Chocolate Bar,,,,Outright,ITEM,,,HO,MFR,,,0,0,0,0,0,3,0,,YES,0,Love Cocoa,INACTIVE,0,NO,5005,GST 18%,18069010,PURCHASE RATE,0,SELLING RATE,0,,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,0,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,0,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
1399,MAXIMS BOX OF FINE ASSORTED BISCUITS,MAX BOX OF FIN ASS BIS,MBOXOF,Retail - Chocolate,Chocolate Box,,,365,Outright,ITEM,,,HO,MFR,,,853.02,2155,2155,0,0,3,11,,YES,0,Maxims De Paris,REGULAR,0,NO,5003,GST 5%,18061000,PURCHASE RATE,0,SELLING RATE,0,,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,853.02,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Show Multiple Batch Lov,MIGRATION,,,,,
1400,MAXIMS 10 FRENCH DUSTED TRUFFLES,MAX 10 FRE DUS TRU,M10 FRE,Retail - Chocolate,TRUFFLES,,,365,Outright,ITEM,,,HO,MFR,,,509,1095,1095,0,0,3,0,YES,NO,0,Maxims De Paris,INACTIVE,0,NO,5005,GST 18%,18069010,PURCHASE RATE,0,MRP,0,,N0,365,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,509,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Show Multiple Batch Lov,MIGRATION,,,,,
1401,MAXIMS BUTTER WAFFLES WITH CHOCOLATE,MAX BUT WAF WIT CHO,MBUTWAF,Retail - Chocolate,Chocolate Bar,,,365,Outright,ITEM,,,HO,MFR,,,421,995,995,0,0,3,0,YES,NO,0,Maxims De Paris,INACTIVE,0,NO,5005,GST 18%,18069010,PURCHASE RATE,0,MRP,0,,N0,365,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,421,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Show Multiple Batch Lov,MIGRATION,,,,,
1402,MAXIMS GIFT PACK 8 DARK CHOCOLATE SQUARES,MAX GIF PAC 8 DAR CHO SQU,MDARCHO,Retail - Chocolate,Chocolate Bar,,,365,Outright,ITEM,,,HO,MFR,,,365.37,795,795,0,0,3,11,,YES,0,Maxims De Paris,REGULAR,0,NO,5003,GST 5%,18061000,PURCHASE RATE,0,SELLING RATE,0,,N0,730,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,365.37,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Show Multiple Batch Lov,MIGRATION,,,,,
1403,MAXIMS HAZELNUTS MILK CHOCOLATE,MAX HAZ MIL CHO,MHAZMIL,Retail - Chocolate,Chocolate Bar,,,365,Outright,ITEM,,,HO,MFR,,,495,895,895,0,0,3,0,YES,NO,0,Maxims De Paris,INACTIVE,0,NO,5005,GST 18%,18069010,PURCHASE RATE,0,MRP,0,,N0,365,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,495,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Show Multiple Batch Lov,MIGRATION,,,,,
1404,MAXIMS LACE CREPES -  ASSORTED BOX,MAX LAC CRE - ASS BOX,MABOX,Retail - Chocolate,Chocolate Box,,,365,Outright,ITEM,,,HO,MFR,,,781.03,2155,2155,0,0,3,11,,YES,0,Maxims De Paris,REGULAR,0,NO,5003,GST 5%,18061000,PURCHASE RATE,0,SELLING RATE,0,,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,781.03,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Show Multiple Batch Lov,MIGRATION,,,,,
1405,MAXIMS LACE CREPES - DARK CHOCOLATE,MAX LAC CRE - DAR CHO,MDRKCRE,Retail - Chocolate,Chocolate Bar,,,365,Outright,ITEM,,,HO,MFR,,,352,925,925,0,0,3,11,YES,NO,0,Maxims De Paris,REGULAR,0,NO,5003,GST 5%,18069010,PURCHASE RATE,0,MRP,0,,N0,365,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,352,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Show Multiple Batch Lov,MIGRATION,,,,,
1406,MAXIMS LACE CREPES - MILK CHOCOLATE,MAX LAC CRE - MIL CHO,MLACCRE,Retail - Chocolate,Chocolate Bar,,,365,Outright,ITEM,,,HO,MFR,,,412.97,925,925,0,0,3,11,,YES,0,Maxims De Paris,REGULAR,0,NO,5003,GST 5%,18061000,PURCHASE RATE,0,SELLING RATE,0,,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,412.97,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Show Multiple Batch Lov,MIGRATION,,,,,
1407,MAXIMS GIFT PACK 8 MILK CHOCOLATE SQUARES,,,Retail - Chocolate,Chocolate Bar,,,365,Outright,ITEM,,,HO,MFR,,,365.37,795,795,0,0,3,11,,YES,0,Maxims De Paris,REGULAR,0,NO,5003,GST 5%,18069010,PURCHASE RATE,0,SELLING RATE,0,,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,0,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Days Based,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,365.37,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Show Multiple Batch Lov,MIGRATION,,,,,
1408,MAXIMS MINI EIFFEL TOWER WITH MILK CHOCOLATE PEARLS,MAX MIN EIF TOW WIT MIL CHO PEA,MMINEIF,Retail - Chocolate,Chocolate Bar,,,365,Outright,ITEM,,,HO,MFR,,,355,1095,1095,0,0,3,0,YES,NO,0,Maxims De Paris,INACTIVE,0,NO,5005,GST 18%,18069010,PURCHASE RATE,0,MRP,0,,N0,365,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,355,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Show Multiple Batch Lov,MIGRATION,,,,,
1409,MAXIMS RED HEART TIN - MILK CHOCOLATES & NOUGATS,MAX RED HEA TIN - MIL CHO & NOU,MREDHEA,Retail - Chocolate,Chocolate Bar,,,365,Outright,ITEM,,,HO,MFR,,,899,1595,1595,0,0,3,11,YES,NO,0,Maxims De Paris,INACTIVE,0,NO,5003,GST 5%,18069010,PURCHASE RATE,0,MRP,0,,N0,365,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,899,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Show Multiple Batch Lov,MIGRATION,,,,,
1410,MAXIMS RED TIN - 22 ASSORTED CHOCOLATES,MAX RED TIN - 22 ASS CHO,MREDTIN,Retail - Chocolate,Chocolate Box,,,365,Outright,ITEM,,,HO,MFR,,,1272.17,2595,2595,0,0,3,0,,YES,0,Maxims De Paris,INACTIVE,0,NO,5005,GST 18%,18061000,PURCHASE RATE,0,SELLING RATE,0,,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,1272.17,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Show Multiple Batch Lov,MIGRATION,,,,,
1411,MAXIMS SPECULOOS CHOCOLATE BISCUITS,MAX SPE CHO BIS,MSPECHO,Retail - Chocolate,Chocolate Bar,,,365,Outright,ITEM,,,HO,MFR,,,412,1095,1095,0,0,3,0,YES,NO,0,Maxims De Paris,INACTIVE,0,NO,5005,GST 18%,18069010,PURCHASE RATE,0,MRP,0,,N0,365,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,412,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Show Multiple Batch Lov,MIGRATION,,,,,
1412,MAXIMS TIN OF ASSORTED CHOCOLATE ROCHERS,MAX TIN OF ASS CHO ROC,MTINOF,Retail - Chocolate,Chocolate Box,,,365,Outright,ITEM,,,HO,MFR,,,1030.66,2145,2145,0,0,3,0,,YES,0,Maxims De Paris,INACTIVE,0,NO,5005,GST 18%,18061000,PURCHASE RATE,0,SELLING RATE,0,,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,1030.66,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Show Multiple Batch Lov,MIGRATION,,,,,
1413,PASCATI 72% SINGLE ORIGIN KERALA DARK CHOCOLATE BAR,PAS 72% SIN ORI KER DAR CHO BAR,P72%SIN,Retail - Chocolate,Chocolate Bar,,,365,Consignment,ITEM,THIRD WEEK OF EVERY MONTH,INDIAN ORIGIN CHOCOLATE BARS,HO,MFR,,,131,280,280,0,0,3,11,,YES,0,Pascati Foods India LLP,REGULAR,0,NO,5003,GST 5%,180632,PURCHASE RATE,0,SELLING RATE,0,27AARFP0539J1ZT,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,131,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
1414,PASCATI BLUEBERRY WALNUT DARK CHOCOLATE BAR,PAS BLU WAL DAR CHO BAR,PBLUWAL,Retail - Chocolate,Chocolate Bar,,,365,Consignment,ITEM,THIRD WEEK OF EVERY MONTH,INDIAN ORIGIN CHOCOLATE BARS,HO,MFR,,,131,280,280,0,0,3,11,,YES,0,Pascati Foods India LLP,REGULAR,0,NO,5003,GST 5%,180632,PURCHASE RATE,0,SELLING RATE,0,27AARFP0539J1ZT,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,131,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
1415,"PASCATI GUAVA, CHILLI & SEA SALT BAR",PAS GUA CHI & SEA SAL BAR,PGUACHI,Retail - Chocolate,Chocolate Bar,,,365,Consignment,ITEM,THIRD WEEK OF EVERY MONTH,INDIAN ORIGIN CHOCOLATE BARS,HO,MFR,,,147,315,315,0,0,3,0,,YES,0,Pascati Foods India LLP,INACTIVE,0,NO,5005,GST 18%,180631,PURCHASE RATE,0,SELLING RATE,0,27AARFP0539J1ZT,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,147,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
1416,PASCATI MANGO DARK CHOCOLATE,PAS MAN DAR CHO,PMANDAR,Retail - Chocolate,Chocolate Bar,,,365,Consignment,ITEM,THIRD WEEK OF EVERY MONTH,INDIAN ORIGIN CHOCOLATE BARS,HO,MFR,,,131,280,280,0,0,3,0,,YES,0,Pascati Foods India LLP,INACTIVE,0,NO,5005,GST 18%,180632,PURCHASE RATE,0,SELLING RATE,0,27AARFP0539J1ZT,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,131,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
1417,PASCATI ORANGE CINNAMON HAZELNUT DARK CHOCOLATE BAR,PAS ORA CIN HAZ DAR CHO BAR,PORACIN,Retail - Chocolate,Chocolate Bar,,,365,Consignment,ITEM,THIRD WEEK OF EVERY MONTH,INDIAN ORIGIN CHOCOLATE BARS,HO,MFR,,,131,280,280,0,0,3,11,,YES,0,Pascati Foods India LLP,REGULAR,0,NO,5003,GST 5%,180632,PURCHASE RATE,0,SELLING RATE,0,27AARFP0539J1ZT,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,131,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
1418,PASCATI PAAN DARK CHOCOLATE BAR,PAS PAA DAR CHO BAR,PPAADAR,Retail - Chocolate,Chocolate Bar,,,365,Consignment,ITEM,THIRD WEEK OF EVERY MONTH,INDIAN ORIGIN CHOCOLATE BARS,HO,MFR,,,147,315,315,0,0,3,0,,YES,0,Pascati Foods India LLP,INACTIVE,0,NO,5005,GST 18%,180631,PURCHASE RATE,0,SELLING RATE,0,27AARFP0539J1ZT,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,147,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
1419,PASCATI RASPBERRY & HIBISCUS DARK CHOCOLATE BAR,PAS RAS & HIB DAR CHO BAR,PRAS& H,Retail - Chocolate,Chocolate Bar,,,365,Consignment,ITEM,THIRD WEEK OF EVERY MONTH,INDIAN ORIGIN CHOCOLATE BARS,HO,MFR,,,131,280,280,0,0,3,11,,YES,0,Pascati Foods India LLP,REGULAR,0,NO,5003,GST 5%,180632,PURCHASE RATE,0,SELLING RATE,0,27AARFP0539J1ZT,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,131,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
